priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,beneficiary_scope,notes
D,30,CRISTINA M GOMEZ TBI FOUNDATION INC,CRISTINA M GOMEZ TBI FOUNDATION INC,,"""CRISTINA M GOMEZ TBI FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,474918264,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,EMOTIONAL INTELLIGENCE CORP,EMOTIONAL INTELLIGENCE CORP,,"""EMOTIONAL INTELLIGENCE CORP"" Miami FL scholarship application",Miami,Miami-Dade,510530183,0,0,F32,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,THE CHATEAUVILLE FOUNDATION,THE CHATEAUVILLE FOUNDATION,,"""THE CHATEAUVILLE FOUNDATION"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,541818049,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,100 CLUB OF SOUTH PALM BEACH COUNTY INC,100 CLUB OF SOUTH PALM BEACH COUNTY INC,,"""100 CLUB OF SOUTH PALM BEACH COUNTY INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,591756721,0,0,M60,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,MIAMI LAKES LIONS FOUNDATION INC,MIAMI LAKES LIONS FOUNDATION INC,,"""MIAMI LAKES LIONS FOUNDATION INC"" Hialeah FL scholarship application",Hialeah,Miami-Dade,591863279,0,0,T22,,ntee-grantmaker:T22;name:foundation,,,,,,,,,,
D,30,MIAMI CHAPTER AMERICAN GUILD OF ORGANISTS,MIAMI CHAPTER AMERICAN GUILD OF ORGANISTS,,"""MIAMI CHAPTER AMERICAN GUILD OF ORGANISTS"" South Miami FL scholarship application",South Miami,Miami-Dade,596140837,0,0,A68,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FLORIDA FREEDOM FOUNDATION INC,FLORIDA FREEDOM FOUNDATION INC,,"""FLORIDA FREEDOM FOUNDATION INC"" Hollywood FL scholarship application",Hollywood,Broward,650146678,0,0,T30Z,,ntee-grantmaker:T30Z;name:foundation,,,,,,,,,,
D,30,ANDRE DAWSON FOUNDATION INC,ANDRE DAWSON FOUNDATION INC,,"""ANDRE DAWSON FOUNDATION INC"" Pinecrest FL scholarship application",Pinecrest,Miami-Dade,650332428,0,0,T30Z,,ntee-grantmaker:T30Z;name:foundation,,,,,,,,,,
D,30,CARE & SHARE FOUNDATION INC,CARE & SHARE FOUNDATION INC,,"""CARE & SHARE FOUNDATION INC"" Riviera Beach FL scholarship application",Riviera Beach,Palm Beach,650843266,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,WELLINGTON LIONS FOUNDATION INC,WELLINGTON LIONS FOUNDATION INC,,"""WELLINGTON LIONS FOUNDATION INC"" Wellington FL scholarship application",Wellington,Palm Beach,650929019,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,PEARLS FOUNDATION INC,PEARLS FOUNDATION INC,,"""PEARLS FOUNDATION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,651084517,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,SMILING FACES FOREVER FOUNDATION INC,SMILING FACES FOREVER FOUNDATION INC,,"""SMILING FACES FOREVER FOUNDATION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,651123135,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,SOUTH FLORIDA LACROSSE OFFICIALS ASSOCIATION INC,SOUTH FLORIDA LACROSSE OFFICIALS ASSOCIATION INC,,"""SOUTH FLORIDA LACROSSE OFFICIALS ASSOCIATION INC"" Weston FL scholarship application",Weston,Broward,743238056,0,0,N03,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,DATA FAMILY FOUNDATION INC,DATA FAMILY FOUNDATION INC,,"""DATA FAMILY FOUNDATION INC"" Parkland FL scholarship application",Parkland,Broward,811115288,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,THE ANGEL PALACE VIZA SRL RESCATE NEONATAL CORP,THE ANGEL PALACE VIZA SRL RESCATE NEONATAL CORP,,"""THE ANGEL PALACE VIZA SRL RESCATE NEONATAL CORP"" Miami FL scholarship application",Miami,Miami-Dade,811168182,0,0,,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,LEAVE A LEGACY FOUNDATION OF SOUTH FLORIDA INCORPORATED,LEAVE A LEGACY FOUNDATION OF SOUTH FLORIDA INCORPORATED,,"""LEAVE A LEGACY FOUNDATION OF SOUTH FLORIDA INCORPORATED"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,813391377,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,FOUR HEARTS HOME INC,FOUR HEARTS HOME INC,,"""FOUR HEARTS HOME INC"" Riviera Beach FL scholarship application",Riviera Beach,Palm Beach,813707557,0,0,K316,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,ROCK INTERNATIONAL FOUNDATION INC,ROCK INTERNATIONAL FOUNDATION INC,,"""ROCK INTERNATIONAL FOUNDATION INC"" Tamarac FL scholarship application",Tamarac,Broward,814486503,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,ZMORA FAMILY FOUNDATION INC,ZMORA FAMILY FOUNDATION INC,,"""ZMORA FAMILY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,814611822,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,NADUPARAMPIL CHARITABLE FOUNDATION INC,NADUPARAMPIL CHARITABLE FOUNDATION INC,,"""NADUPARAMPIL CHARITABLE FOUNDATION INC"" Weston FL scholarship application",Weston,Broward,814713505,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,BETANCOURT LATORRE FOUNDATION INC,BETANCOURT LATORRE FOUNDATION INC,,"""BETANCOURT LATORRE FOUNDATION INC"" El Portal FL scholarship application",El Portal,Miami-Dade,814941830,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,NTLA FOUNDATION INC,NTLA FOUNDATION INC,,"""NTLA FOUNDATION INC"" Jupiter FL scholarship application",Jupiter,Palm Beach,820605892,0,0,T21,,ntee-grantmaker:T21;name:foundation,,,,,,,,,,
D,30,MUJERES FLAMENCAS INC,MUJERES FLAMENCAS INC,,"""MUJERES FLAMENCAS INC"" Miami FL scholarship application",Miami,Miami-Dade,820906963,0,0,A20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,ADELE MARIE BRADLEY FOUNDATION,ADELE MARIE BRADLEY FOUNDATION,,"""ADELE MARIE BRADLEY FOUNDATION"" Tequesta FL scholarship application",Tequesta,Palm Beach,821216337,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,ROSIE FOUNDATION INC,ROSIE FOUNDATION INC,,"""ROSIE FOUNDATION INC"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,821609896,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,LOVE AND HOPE ON A MISSION,LOVE AND HOPE ON A MISSION,,"""LOVE AND HOPE ON A MISSION"" Homestead FL scholarship application",Homestead,Miami-Dade,822322403,0,0,X12,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FLORIDA FEATHERS AMERICAN CHARITABLE TRUST INC,FLORIDA FEATHERS AMERICAN CHARITABLE TRUST INC,,"""FLORIDA FEATHERS AMERICAN CHARITABLE TRUST INC"" Cooper City FL scholarship application",Cooper City,Broward,822640903,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,LES NORD-LOUISIENS EN ACTION,LES NORD-LOUISIENS EN ACTION,,"""LES NORD-LOUISIENS EN ACTION"" Hialeah FL scholarship application",Hialeah,Miami-Dade,823075910,0,0,O50,Y,files-990PF;private-foundation:03,,,,,,,,,,
D,30,LOVE YOURSELF LOVE YOUR SISTERFRIENDS INC,LOVE YOURSELF LOVE YOUR SISTERFRIENDS INC,,"""LOVE YOURSELF LOVE YOUR SISTERFRIENDS INC"" Miami Gardens FL scholarship application",Miami Gardens,Miami-Dade,823209681,0,0,S81,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,PEGASUS FOUNDATION INC,PEGASUS FOUNDATION INC,,"""PEGASUS FOUNDATION INC"" Sunrise FL scholarship application",Sunrise,Broward,823243283,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,NEUROFIBROMA FOUNDATION INC,NEUROFIBROMA FOUNDATION INC,,"""NEUROFIBROMA FOUNDATION INC"" Wellington FL scholarship application",Wellington,Palm Beach,823288624,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,JAAGO FOUNDATION INC,JAAGO FOUNDATION INC,,"""JAAGO FOUNDATION INC"" Coral Springs FL scholarship application",Coral Springs,Broward,823475553,0,583075,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,NEW ERA PREP,NEW ERA PREP,,"""NEW ERA PREP"" Boynton Beach FL scholarship application",Boynton Beach,Palm Beach,824329466,0,0,A30,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,IKENGA CHARITABLE FOUNDATION INC,IKENGA CHARITABLE FOUNDATION INC,,"""IKENGA CHARITABLE FOUNDATION INC"" Coral Springs FL scholarship application",Coral Springs,Broward,824365795,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,CODE BLACK SOFTWARE DEVELOPMENT AGENCY INC,CODE BLACK SOFTWARE DEVELOPMENT AGENCY INC,,"""CODE BLACK SOFTWARE DEVELOPMENT AGENCY INC"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,830655829,0,0,U41,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,BIG RED FOUNDATION CORP,BIG RED FOUNDATION CORP,,"""BIG RED FOUNDATION CORP"" Miami Springs FL scholarship application",Miami Springs,Miami-Dade,830929906,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,BACKPACK BABER FOUNDATION INC,BACKPACK BABER FOUNDATION INC,,"""BACKPACK BABER FOUNDATION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,831770837,0,0,T21,,ntee-grantmaker:T21;name:foundation,,,,,,,,,,
D,30,PAVANI AND TARUN GOGIA FOUNDATION INC,PAVANI AND TARUN GOGIA FOUNDATION INC,,"""PAVANI AND TARUN GOGIA FOUNDATION INC"" Cooper City FL scholarship application",Cooper City,Broward,831954884,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,BASS FOUNDATION INC,BASS FOUNDATION INC,,"""BASS FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,832084264,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,BRIGHT FUTURE TNT INC,BRIGHT FUTURE TNT INC,,"""BRIGHT FUTURE TNT INC"" Coconut Creek FL scholarship application",Coconut Creek,Broward,832709793,0,0,Q33,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,DESTINED FOR GREATNESS FOUNDATION,DESTINED FOR GREATNESS FOUNDATION,,"""DESTINED FOR GREATNESS FOUNDATION"" Plantation FL scholarship application",Plantation,Broward,832937449,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,JOLI FOUNDATION INC,JOLI FOUNDATION INC,,"""JOLI FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,833679241,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,FUNDACION MUEREVA INC,FUNDACION MUEREVA INC,,"""FUNDACION MUEREVA INC"" Dania Beach FL scholarship application",Dania Beach,Broward,833964999,0,0,P83,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,DOUGLAS AND KAISA LEVINE CHARITABLE FOUNDATION INC,DOUGLAS AND KAISA LEVINE CHARITABLE FOUNDATION INC,,"""DOUGLAS AND KAISA LEVINE CHARITABLE FOUNDATION INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,842914131,0,0,T20,,ntee-grantmaker:T20;name:foundation,,,,,,,,,,
D,30,UNITED SACRAMENT ORGANIZATION,UNITED SACRAMENT ORGANIZATION,,"""UNITED SACRAMENT ORGANIZATION"" North Miami FL scholarship application",North Miami,Miami-Dade,844059779,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,KENYA ROSE CHE BII FOUNDATION INC,KENYA ROSE CHE BII FOUNDATION INC,,"""KENYA ROSE CHE BII FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,844548834,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,GOOD DEEDS INITIATIVE INC,GOOD DEEDS INITIATIVE INC,,"""GOOD DEEDS INITIATIVE INC"" West Park FL scholarship application",West Park,Broward,845107312,0,0,W99,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FLORIDA EMERGENCY MANAGEMENT ASSOCIATION INC,FLORIDA EMERGENCY MANAGEMENT ASSOCIATION INC,,"""FLORIDA EMERGENCY MANAGEMENT ASSOCIATION INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,850831736,0,0,M20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,TEE & SHA CREATIONS,TEE & SHA CREATIONS,,"""TEE & SHA CREATIONS"" Loxahatchee FL scholarship application",Loxahatchee,Palm Beach,851139623,0,0,I80,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,MUST BEELIEVE FOUNDATION,MUST BEELIEVE FOUNDATION,,"""MUST BEELIEVE FOUNDATION"" Coral Springs FL scholarship application",Coral Springs,Broward,851689411,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,WE ARE THE WORLD FOUNDATION INC,WE ARE THE WORLD FOUNDATION INC,,"""WE ARE THE WORLD FOUNDATION INC"" Aventura FL scholarship application",Aventura,Miami-Dade,852546427,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,RYAN F ZACKON FAMILY FOUNDATION INC,RYAN F ZACKON FAMILY FOUNDATION INC,,"""RYAN F ZACKON FAMILY FOUNDATION INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,852914447,0,0,T20,,ntee-grantmaker:T20;name:foundation,,,,,,,,,,
D,30,LE FILS DU TRES HAUT FOUNDATION,LE FILS DU TRES HAUT FOUNDATION,,"""LE FILS DU TRES HAUT FOUNDATION"" Lauderhill FL scholarship application",Lauderhill,Broward,853525164,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,VESSEL FOUNDATION INC,VESSEL FOUNDATION INC,,"""VESSEL FOUNDATION INC"" Plantation FL scholarship application",Plantation,Broward,853975869,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,CATADUPA CITIZENS AND FRIENDS ASSOCIATION INC,CATADUPA CITIZENS AND FRIENDS ASSOCIATION INC,,"""CATADUPA CITIZENS AND FRIENDS ASSOCIATION INC"" Miami FL scholarship application",Miami,Miami-Dade,854342091,0,0,P12,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,CARMELITES OF MARY IMMACULATE - CARMEL PROVINCE - INC,CARMELITES OF MARY IMMACULATE - CARMEL PROVINCE - INC,,"""CARMELITES OF MARY IMMACULATE - CARMEL PROVINCE - INC"" Coral Springs FL scholarship application",Coral Springs,Broward,861347218,0,0,X22,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,YOUR BRIGHT SIDE FOUNDATION,YOUR BRIGHT SIDE FOUNDATION,,"""YOUR BRIGHT SIDE FOUNDATION"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,861484490,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,FRIENDS FOR LIFE CENTER INC,FRIENDS FOR LIFE CENTER INC,,"""FRIENDS FOR LIFE CENTER INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,863266870,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FC INTERNAXIONALE INC,FC INTERNAXIONALE INC,,"""FC INTERNAXIONALE INC"" Miami FL scholarship application",Miami,Miami-Dade,863688399,0,0,A11,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,CENOBIA GIVING HOPE FOUNDATION INC,CENOBIA GIVING HOPE FOUNDATION INC,,"""CENOBIA GIVING HOPE FOUNDATION INC"" Homestead FL scholarship application",Homestead,Miami-Dade,870909202,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,QX FOUNDATION INC,QX FOUNDATION INC,,"""QX FOUNDATION INC"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,871228437,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,MIAMI BUDOKAN INC,MIAMI BUDOKAN INC,,"""MIAMI BUDOKAN INC"" South Miami FL scholarship application",South Miami,Miami-Dade,871251237,0,0,N30,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,SOW REAP REPEAT FOUNDATION CORPORATION,SOW REAP REPEAT FOUNDATION CORPORATION,,"""SOW REAP REPEAT FOUNDATION CORPORATION"" Hollywood FL scholarship application",Hollywood,Broward,871857159,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,GIRL HOLD MY HAND FOUNDATION INC,GIRL HOLD MY HAND FOUNDATION INC,,"""GIRL HOLD MY HAND FOUNDATION INC"" Miramar FL scholarship application",Miramar,Broward,871999065,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,CAMILLE NEW BEGINNINGS,CAMILLE NEW BEGINNINGS,,"""CAMILLE NEW BEGINNINGS"" Wellington FL scholarship application",Wellington,Palm Beach,872189885,0,0,F30,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,LOSZYNSKI FAMILY FOUNDATION,LOSZYNSKI FAMILY FOUNDATION,,"""LOSZYNSKI FAMILY FOUNDATION"" Aventura FL scholarship application",Aventura,Miami-Dade,872534671,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,EBACK FOUNDATION INC,EBACK FOUNDATION INC,,"""EBACK FOUNDATION INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,872682426,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,SHAKEVIAS SICKLE CELL ANEMIA FOUNDATION INCORPORATED,SHAKEVIAS SICKLE CELL ANEMIA FOUNDATION INCORPORATED,,"""SHAKEVIAS SICKLE CELL ANEMIA FOUNDATION INCORPORATED"" Miami FL scholarship application",Miami,Miami-Dade,872716393,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,FIRST RESPONDERS RESILIENCY FOUNDATION CORP,FIRST RESPONDERS RESILIENCY FOUNDATION CORP,,"""FIRST RESPONDERS RESILIENCY FOUNDATION CORP"" Doral FL scholarship application",Doral,Miami-Dade,873211478,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,DACOR FOUNDATION INC,DACOR FOUNDATION INC,,"""DACOR FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,873462676,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,TINY BUBBLES MINIATURE HORSE RESCUE INC,TINY BUBBLES MINIATURE HORSE RESCUE INC,,"""TINY BUBBLES MINIATURE HORSE RESCUE INC"" Loxahatchee FL scholarship application",Loxahatchee,Palm Beach,873933925,0,0,D20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,CULTIVATING MIAMI INC,CULTIVATING MIAMI INC,,"""CULTIVATING MIAMI INC"" Miami FL scholarship application",Miami,Miami-Dade,874728355,0,0,P32,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,KNOX TWICE FOUNDATION INC,KNOX TWICE FOUNDATION INC,,"""KNOX TWICE FOUNDATION INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,881421935,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,INFINITY HEALTH COMMUNITY CLINIC CORP,INFINITY HEALTH COMMUNITY CLINIC CORP,,"""INFINITY HEALTH COMMUNITY CLINIC CORP"" Miami Gardens FL scholarship application",Miami Gardens,Miami-Dade,881659855,0,0,E32,Y,files-990PF;private-foundation:03,,,,,,,,,,
D,30,FEED MY SHEEP MIAMI FL INC,FEED MY SHEEP MIAMI FL INC,,"""FEED MY SHEEP MIAMI FL INC"" Miami FL scholarship application",Miami,Miami-Dade,881999526,0,0,A70,Y,files-990PF;private-foundation:03,,,,,,,,,,
D,30,CREATIVE WONDERLAND FOUNDATION INC,CREATIVE WONDERLAND FOUNDATION INC,,"""CREATIVE WONDERLAND FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,882171920,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,ONE WAY THRU JESUS INC,ONE WAY THRU JESUS INC,,"""ONE WAY THRU JESUS INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,882432810,0,0,X20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,NEW BEGINNINGS LEGACY FOUNDATION,NEW BEGINNINGS LEGACY FOUNDATION,,"""NEW BEGINNINGS LEGACY FOUNDATION"" Tamarac FL scholarship application",Tamarac,Broward,882757035,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,ESSENTIALYZE LIFE INC,ESSENTIALYZE LIFE INC,,"""ESSENTIALYZE LIFE INC"" Miami FL scholarship application",Miami,Miami-Dade,883079802,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FRIENDS OF WILTON MANORS PARKS INC,FRIENDS OF WILTON MANORS PARKS INC,,"""FRIENDS OF WILTON MANORS PARKS INC"" Wilton Manors FL scholarship application",Wilton Manors,Broward,883518408,0,0,C01,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,MIAMI INTERAMERICAN ECUADOR LIONS FOUNDATION INC,MIAMI INTERAMERICAN ECUADOR LIONS FOUNDATION INC,,"""MIAMI INTERAMERICAN ECUADOR LIONS FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,883813420,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,MY BUDDY BENCH PROJECT FOUNDATION INC,MY BUDDY BENCH PROJECT FOUNDATION INC,,"""MY BUDDY BENCH PROJECT FOUNDATION INC"" Palmetto Bay FL scholarship application",Palmetto Bay,Miami-Dade,883815708,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,,
D,30,MAROON TIGER CAPITAL MANAGEMENT,MAROON TIGER CAPITAL MANAGEMENT,,"""MAROON TIGER CAPITAL MANAGEMENT"" Miami FL scholarship application",Miami,Miami-Dade,884153215,0,0,P51,Y,files-990PF;private-foundation:03,,,,,,,,,,
D,30,ANTHONY DUCLAIR FOUNDATION INC,ANTHONY DUCLAIR FOUNDATION INC,,"""ANTHONY DUCLAIR FOUNDATION INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,884409673,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,EUREKA FOUNDATION,EUREKA FOUNDATION,,"""EUREKA FOUNDATION"" Miami FL scholarship application",Miami,Miami-Dade,912117211,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,OUTSIDERS SOCIAL CLUB FOUNDATION,OUTSIDERS SOCIAL CLUB FOUNDATION,,"""OUTSIDERS SOCIAL CLUB FOUNDATION"" Miramar FL scholarship application",Miramar,Broward,920255831,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,,
D,30,BOOMER PICKLEBALL LEAGUE,BOOMER PICKLEBALL LEAGUE,,"""BOOMER PICKLEBALL LEAGUE"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,920779489,0,0,N66,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,NEXXYUS COMMUNITY OUTREEACH INC,NEXXYUS COMMUNITY OUTREEACH INC,,"""NEXXYUS COMMUNITY OUTREEACH INC"" Hollywood FL scholarship application",Hollywood,Broward,921112874,0,0,X20,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,561 WILDCATS BASKETBALL CLUB INC,561 WILDCATS BASKETBALL CLUB INC,,"""561 WILDCATS BASKETBALL CLUB INC"" West Palm Beach FL scholarship application",West Palm Beach,Palm Beach,921523182,0,0,N62,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,EJS KIDS FOUNDATION INC,EJS KIDS FOUNDATION INC,,"""EJS KIDS FOUNDATION INC"" Hollywood FL scholarship application",Hollywood,Broward,921541331,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,,
D,30,CIVIL MAFIA FOUNDATION INC,CIVIL MAFIA FOUNDATION INC,,"""CIVIL MAFIA FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,921598141,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,,
D,30,LITTLE SHOW ON THE ROAD,LITTLE SHOW ON THE ROAD,,"""LITTLE SHOW ON THE ROAD"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,921631605,0,0,R01,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,TRIBUTE PARK ASSOCIATION INC,TRIBUTE PARK ASSOCIATION INC,,"""TRIBUTE PARK ASSOCIATION INC"" Parkland FL scholarship application",Parkland,Broward,921687079,0,0,N32,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,PALM BEACH ELITE 7V7 INC,PALM BEACH ELITE 7V7 INC,,"""PALM BEACH ELITE 7V7 INC"" Lake Worth FL scholarship application",Lake Worth,Palm Beach,921797352,0,0,N65,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,MINISTERIO LA LUZ QUE VENCE LAS TINIEBLAS INTL,MINISTERIO LA LUZ QUE VENCE LAS TINIEBLAS INTL,,"""MINISTERIO LA LUZ QUE VENCE LAS TINIEBLAS INTL"" Hollywood FL scholarship application",Hollywood,Broward,921955750,0,0,X21,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,SHIRLEY JANE WELLNESS AFFAIR,SHIRLEY JANE WELLNESS AFFAIR,,"""SHIRLEY JANE WELLNESS AFFAIR"" Plantation FL scholarship application",Plantation,Broward,922030552,0,0,K40,Y,files-990PF;private-foundation:04,,,,,,,,,,
D,30,FUNDACION EHIRE ADRIANZA,FUNDACION EHIRE ADRIANZA,,"""FUNDACION EHIRE ADRIANZA"" Miami FL scholarship application",Miami,Miami-Dade,922048891,0,0,P30,Y,files-990PF;private-foundation:04,,,,,,,,,,
