priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,notes
D,30,CHEERBOOSTER INC,CHEERBOOSTER INC,,"""CHEERBOOSTER INC"" Largo FL scholarship application",Largo,Pinellas,881900914,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,MCALX CORP NFP,MCALX CORP NFP,,"""MCALX CORP NFP"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,882168750,0,0,A99,Y,files-990PF;private-foundation:03,,,,,,,,,
D,30,LIGA DEPORTIVA SOCIAL Y CULTURAL ECUADOR DE TAMPA BAY INC,LIGA DEPORTIVA SOCIAL Y CULTURAL ECUADOR DE TAMPA BAY INC,,"""LIGA DEPORTIVA SOCIAL Y CULTURAL ECUADOR DE TAMPA BAY INC"" Tampa FL scholarship application",Tampa,Hillsborough,883016226,0,0,N31,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,EMMANUEL CATHEDRAL CHURCH OF GOD INC,EMMANUEL CATHEDRAL CHURCH OF GOD INC,,"""EMMANUEL CATHEDRAL CHURCH OF GOD INC"" Seffner FL scholarship application",Seffner,Hillsborough,900789166,0,0,X20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,WALL OF FIRE GLOBAL HEALING MINISTRY,WALL OF FIRE GLOBAL HEALING MINISTRY,,"""WALL OF FIRE GLOBAL HEALING MINISTRY"" Tampa FL scholarship application",Tampa,Hillsborough,920449472,0,0,R20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BREATH OF KINDNESS FOUNDATION INC,BREATH OF KINDNESS FOUNDATION INC,,"""BREATH OF KINDNESS FOUNDATION INC"" Seffner FL scholarship application",Seffner,Hillsborough,920686957,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,AWFULLY GOOD GUILD,AWFULLY GOOD GUILD,,"""AWFULLY GOOD GUILD"" Tampa FL scholarship application",Tampa,Hillsborough,920838625,0,0,T50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,JUST HELP OUT FOUNDATION INC,JUST HELP OUT FOUNDATION INC,,"""JUST HELP OUT FOUNDATION INC"" Brandon FL scholarship application",Brandon,Hillsborough,921122153,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,WEBBER LEGACY FOUNDATION INC,WEBBER LEGACY FOUNDATION INC,,"""WEBBER LEGACY FOUNDATION INC"" Apollo Beach FL scholarship application",Apollo Beach,Hillsborough,921709690,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,
D,30,EMPOWERMENT AND PREVENTION CORPORATION,EMPOWERMENT AND PREVENTION CORPORATION,,"""EMPOWERMENT AND PREVENTION CORPORATION"" Tampa FL scholarship application",Tampa,Hillsborough,921853629,0,0,G81,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BENEDICTION HEALTH CARE INC,BENEDICTION HEALTH CARE INC,,"""BENEDICTION HEALTH CARE INC"" Brandon FL scholarship application",Brandon,Hillsborough,921878363,0,0,E21,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,REACH 1 TEACH 1 SAVE 1 TAYLOR FOUNDATION INC,REACH 1 TEACH 1 SAVE 1 TAYLOR FOUNDATION INC,,"""REACH 1 TEACH 1 SAVE 1 TAYLOR FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,921968312,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,BOOST FOUNDATION,BOOST FOUNDATION,,"""BOOST FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,922003067,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,RHINO BASEBALL INC,RHINO BASEBALL INC,,"""RHINO BASEBALL INC"" Palmetto FL scholarship application",Palmetto,Manatee,922055807,0,0,N63,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,GERMANY DIAMOND FOUNDATION,GERMANY DIAMOND FOUNDATION,,"""GERMANY DIAMOND FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,922114878,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,KIDS IN DIAPERS,KIDS IN DIAPERS,,"""KIDS IN DIAPERS"" Tampa FL scholarship application",Tampa,Hillsborough,922145205,0,0,P30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BURG BLAZERS ATHLETICS INC,BURG BLAZERS ATHLETICS INC,,"""BURG BLAZERS ATHLETICS INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,922738079,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SWEET FRIEND FOUNDATION,SWEET FRIEND FOUNDATION,,"""SWEET FRIEND FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,922934042,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,DELANIES LEMONADE STAND INC,DELANIES LEMONADE STAND INC,,"""DELANIES LEMONADE STAND INC"" Tampa FL scholarship application",Tampa,Hillsborough,923031461,0,0,D12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,813 TAMPA RAVENS,813 TAMPA RAVENS,,"""813 TAMPA RAVENS"" Tampa FL scholarship application",Tampa,Hillsborough,923103654,0,0,N65,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,IABS PUBLISHING CORP,IABS PUBLISHING CORP,,"""IABS PUBLISHING CORP"" Holiday FL scholarship application",Holiday,Pasco,923136999,0,0,A03,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,WESTSHORE DISTRICT FOUNDATION INC,WESTSHORE DISTRICT FOUNDATION INC,,"""WESTSHORE DISTRICT FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,923142926,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,
D,30,HILLS OF SUCCESS,HILLS OF SUCCESS,,"""HILLS OF SUCCESS"" Saint Petersburg FL scholarship application",Saint Petersburg,Pinellas,923148308,0,0,A11,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,GODS - ANTZ,GODS - ANTZ,,"""GODS - ANTZ"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,923616670,0,0,P01,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,FENCING FOR A PURPOSE INC,FENCING FOR A PURPOSE INC,,"""FENCING FOR A PURPOSE INC"" Tampa FL scholarship application",Tampa,Hillsborough,931506142,0,0,A12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,INDIGENOUS IN MUSIC & ARTS USA INC,INDIGENOUS IN MUSIC & ARTS USA INC,,"""INDIGENOUS IN MUSIC & ARTS USA INC"" Bradenton FL scholarship application",Bradenton,Manatee,931601581,0,0,A20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CARDINAL CARES FOUNDATION,CARDINAL CARES FOUNDATION,,"""CARDINAL CARES FOUNDATION"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,931705329,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,
D,30,SRFU FOUNDATION CORPORATION,SRFU FOUNDATION CORPORATION,,"""SRFU FOUNDATION CORPORATION"" Tampa FL scholarship application",Tampa,Hillsborough,931734981,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,PORCHES OF LOVE INC,PORCHES OF LOVE INC,,"""PORCHES OF LOVE INC"" Lutz FL scholarship application",Lutz,Hillsborough,931935244,0,0,T50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,OUR LIGHT HOUSE INC,OUR LIGHT HOUSE INC,,"""OUR LIGHT HOUSE INC"" Clearwater FL scholarship application",Clearwater,Pinellas,931937584,0,0,P40,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CAITEYS CLOSET INC,CAITEYS CLOSET INC,,"""CAITEYS CLOSET INC"" Gulfport FL scholarship application",Gulfport,Pinellas,932207410,0,0,P30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CW MOVIE INC,CW MOVIE INC,,"""CW MOVIE INC"" Tampa FL scholarship application",Tampa,Hillsborough,932235651,0,0,X81,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ENGLEWOOD YOUNG PROFESSIONALS SOCIAL CLUB INC,ENGLEWOOD YOUNG PROFESSIONALS SOCIAL CLUB INC,,"""ENGLEWOOD YOUNG PROFESSIONALS SOCIAL CLUB INC"" Englewood FL scholarship application",Englewood,Sarasota,932255708,0,0,P27,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,WHIRLWIND DREAMERS INC,WHIRLWIND DREAMERS INC,,"""WHIRLWIND DREAMERS INC"" Port Richey FL scholarship application",Port Richey,Pasco,932256841,0,0,A20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CHANAS LIGHT INC,CHANAS LIGHT INC,,"""CHANAS LIGHT INC"" Odessa FL scholarship application",Odessa,Hillsborough,932262309,0,0,K31,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,RMC FOUNDATION INC,RMC FOUNDATION INC,,"""RMC FOUNDATION INC"" Bradenton FL scholarship application",Bradenton,Manatee,932313612,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,
D,30,CHAD DAYTON FOUNDATION INCORPORATED,CHAD DAYTON FOUNDATION INCORPORATED,,"""CHAD DAYTON FOUNDATION INCORPORATED"" Seminole FL scholarship application",Seminole,Pinellas,932331535,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,DAEDALIANS SUNCOAST FLIGHT,DAEDALIANS SUNCOAST FLIGHT,,"""DAEDALIANS SUNCOAST FLIGHT"" Tampa FL scholarship application",Tampa,Hillsborough,932354657,0,0,W30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,DBU INC,DBU INC,,"""DBU INC"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,932442600,0,0,,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ALKAPPS FOUNDATION INC,ALKAPPS FOUNDATION INC,,"""ALKAPPS FOUNDATION INC"" Safety Harbor FL scholarship application",Safety Harbor,Pinellas,932538637,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,QUEENS IN PINK INC,QUEENS IN PINK INC,,"""QUEENS IN PINK INC"" Tampa FL scholarship application",Tampa,Hillsborough,932640844,0,0,A19,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,941 HOOPS INC,941 HOOPS INC,,"""941 HOOPS INC"" Venice FL scholarship application",Venice,Sarasota,932641514,0,0,N62,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CHRIST CHILD SOCIETY OF SARASOTA-BRADENTON,CHRIST CHILD SOCIETY OF SARASOTA-BRADENTON,,"""CHRIST CHILD SOCIETY OF SARASOTA-BRADENTON"" Sarasota FL scholarship application",Sarasota,Sarasota,932728941,0,0,P30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SUN BASH TOURNAMENTS EVENTS CORP,SUN BASH TOURNAMENTS EVENTS CORP,,"""SUN BASH TOURNAMENTS EVENTS CORP"" Tampa FL scholarship application",Tampa,Hillsborough,932817550,0,0,N62,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,REGION 6 COUNCIL FOR DIASPORA AFFAIRS INC,REGION 6 COUNCIL FOR DIASPORA AFFAIRS INC,,"""REGION 6 COUNCIL FOR DIASPORA AFFAIRS INC"" Tampa FL scholarship application",Tampa,Hillsborough,932895733,0,0,Q32,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,LARKS NEST INC,LARKS NEST INC,,"""LARKS NEST INC"" Dade City FL scholarship application",Dade City,Pasco,932971974,0,0,A25,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,MINDFUL PATHS CENTER INC,MINDFUL PATHS CENTER INC,,"""MINDFUL PATHS CENTER INC"" Sarasota FL scholarship application",Sarasota,Sarasota,933148489,0,0,F30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,FLORIDA PREMIER BASKETBALL LLC,FLORIDA PREMIER BASKETBALL LLC,,"""FLORIDA PREMIER BASKETBALL LLC"" Tampa FL scholarship application",Tampa,Hillsborough,933195302,0,0,N62,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CURE GUARDIANS INC,CURE GUARDIANS INC,,"""CURE GUARDIANS INC"" Tampa FL scholarship application",Tampa,Hillsborough,933233455,0,0,H01,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ROOTED DOOR ORGANIZATION INC,ROOTED DOOR ORGANIZATION INC,,"""ROOTED DOOR ORGANIZATION INC"" Lutz FL scholarship application",Lutz,Hillsborough,933269181,0,0,P50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ROSENWALD DOCUMENTARY PC,ROSENWALD DOCUMENTARY PC,,"""ROSENWALD DOCUMENTARY PC"" Riverview FL scholarship application",Riverview,Hillsborough,933411944,0,0,A23,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,A LEGACY OF PEARLFECTION FOUNDATION,A LEGACY OF PEARLFECTION FOUNDATION,,"""A LEGACY OF PEARLFECTION FOUNDATION"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,933535874,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,
D,30,ST PETERSBURG FL CHAPTER SPEBSQSA INC,ST PETERSBURG FL CHAPTER SPEBSQSA INC,,"""ST PETERSBURG FL CHAPTER SPEBSQSA INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,933537490,0,0,A60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,HEALING HEARTS AND MINDS INITIATIVE INC,HEALING HEARTS AND MINDS INITIATIVE INC,,"""HEALING HEARTS AND MINDS INITIATIVE INC"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,933618917,0,0,P99,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,DAILY STRENGTH,DAILY STRENGTH,,"""DAILY STRENGTH"" Tampa FL scholarship application",Tampa,Hillsborough,933704456,0,0,F01,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,PRESHAE PROJECT INC,PRESHAE PROJECT INC,,"""PRESHAE PROJECT INC"" Land O Lakes FL scholarship application",Land O Lakes,Pasco,933790673,0,0,O50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,WALK GROUP DEVELOPMENT INC,WALK GROUP DEVELOPMENT INC,,"""WALK GROUP DEVELOPMENT INC"" Lutz FL scholarship application",Lutz,Hillsborough,933873246,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ELIZABETH HOLLAND BEST DRESSED FOUNDATION CORP,ELIZABETH HOLLAND BEST DRESSED FOUNDATION CORP,,"""ELIZABETH HOLLAND BEST DRESSED FOUNDATION CORP"" Clearwater FL scholarship application",Clearwater,Pinellas,933922472,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,HOPE CHEST CORP,HOPE CHEST CORP,,"""HOPE CHEST CORP"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,933949944,0,0,P12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SATURDAY BOWLING WITH FRIENDS INC,SATURDAY BOWLING WITH FRIENDS INC,,"""SATURDAY BOWLING WITH FRIENDS INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,933968261,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,FIGHTER FOR FATHERS,FIGHTER FOR FATHERS,,"""FIGHTER FOR FATHERS"" Bradenton FL scholarship application",Bradenton,Manatee,934051264,0,0,R01,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BAY AREA BUCKEYES FOOTBALL INC,BAY AREA BUCKEYES FOOTBALL INC,,"""BAY AREA BUCKEYES FOOTBALL INC"" Tampa FL scholarship application",Tampa,Hillsborough,934091259,0,0,N65,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,LADY VIPERS SOFTBALL INC,LADY VIPERS SOFTBALL INC,,"""LADY VIPERS SOFTBALL INC"" Tampa FL scholarship application",Tampa,Hillsborough,934290193,0,0,N63,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BLAZIN RAVENZ PERFORMANCE,BLAZIN RAVENZ PERFORMANCE,,"""BLAZIN RAVENZ PERFORMANCE"" Clearwater FL scholarship application",Clearwater,Pinellas,934359078,0,0,N02,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ANOTHER MANS TREASURE RESCUE INCOPORATED,ANOTHER MANS TREASURE RESCUE INCOPORATED,,"""ANOTHER MANS TREASURE RESCUE INCOPORATED"" Tampa FL scholarship application",Tampa,Hillsborough,934381150,0,0,D20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SUNSHINE HOPE INC,SUNSHINE HOPE INC,,"""SUNSHINE HOPE INC"" Bradenton FL scholarship application",Bradenton,Manatee,934410778,0,0,C12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,PALMER RANCH SINGERS INC,PALMER RANCH SINGERS INC,,"""PALMER RANCH SINGERS INC"" Sarasota FL scholarship application",Sarasota,Sarasota,934509191,0,0,A6B,Y,files-990PF;private-foundation:03,,,,,,,,,
D,30,FUELING FEMALE CHAMPIONS,FUELING FEMALE CHAMPIONS,,"""FUELING FEMALE CHAMPIONS"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,934628613,0,0,F02,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BUCKINGHAM FARM ANIMAL RESCUE,BUCKINGHAM FARM ANIMAL RESCUE,,"""BUCKINGHAM FARM ANIMAL RESCUE"" Dover FL scholarship application",Dover,Hillsborough,934676090,0,0,D20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,FIRECRACKERS MUELLER 26 27 SOFTBALL INC,FIRECRACKERS MUELLER 26 27 SOFTBALL INC,,"""FIRECRACKERS MUELLER 26 27 SOFTBALL INC"" Plant City FL scholarship application",Plant City,Hillsborough,934844642,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,TRIGGERS AND TREASURE,TRIGGERS AND TREASURE,,"""TRIGGERS AND TREASURE"" Port Richey FL scholarship application",Port Richey,Pasco,934868478,0,0,K30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,JOURNEY TO LIVEWELL INC,JOURNEY TO LIVEWELL INC,,"""JOURNEY TO LIVEWELL INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,934877932,0,0,P83,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,PRISSYS PANTRY,PRISSYS PANTRY,,"""PRISSYS PANTRY"" Brandon FL scholarship application",Brandon,Hillsborough,934902929,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,PEACEFUL PAWZ HAVEN,PEACEFUL PAWZ HAVEN,,"""PEACEFUL PAWZ HAVEN"" Dade City FL scholarship application",Dade City,Pasco,934903123,0,0,D20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,TRIGGERED TREASURE,TRIGGERED TREASURE,,"""TRIGGERED TREASURE"" Port Richey FL scholarship application",Port Richey,Pasco,934910794,0,0,F30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,KAFFIL EL-YATIM FOUNDATION,KAFFIL EL-YATIM FOUNDATION,,"""KAFFIL EL-YATIM FOUNDATION"" Seffner FL scholarship application",Seffner,Hillsborough,934933898,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,TAMPA PITTIE KREWE CORP,TAMPA PITTIE KREWE CORP,,"""TAMPA PITTIE KREWE CORP"" Tampa FL scholarship application",Tampa,Hillsborough,990569727,0,0,D01,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,CEO PROJECT,CEO PROJECT,,"""CEO PROJECT"" Tampa FL scholarship application",Tampa,Hillsborough,990637276,0,0,O50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,TAMPA BAY TAR HEELS YOUTH SPORTS CORP,TAMPA BAY TAR HEELS YOUTH SPORTS CORP,,"""TAMPA BAY TAR HEELS YOUTH SPORTS CORP"" Wesley Chapel FL scholarship application",Wesley Chapel,Pasco,990833484,0,0,A11,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,TAMPA BAY BALL HOCKEY LEAGUE,TAMPA BAY BALL HOCKEY LEAGUE,,"""TAMPA BAY BALL HOCKEY LEAGUE"" Ruskin FL scholarship application",Ruskin,Hillsborough,991021630,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,TIMELESS FRAMES FOUNDATION CORP,TIMELESS FRAMES FOUNDATION CORP,,"""TIMELESS FRAMES FOUNDATION CORP"" Tampa FL scholarship application",Tampa,Hillsborough,991127030,0,0,T99,,ntee-grantmaker:T99;name:foundation,,,,,,,,,
D,30,BAY AREA BUCS,BAY AREA BUCS,,"""BAY AREA BUCS"" Tampa FL scholarship application",Tampa,Hillsborough,991140920,0,0,A11,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,ACUTIENAMEDSTEWIE INC,ACUTIENAMEDSTEWIE INC,,"""ACUTIENAMEDSTEWIE INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,991498304,0,0,D12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,YANA MINISTRIES INC,YANA MINISTRIES INC,,"""YANA MINISTRIES INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,991586816,0,0,P99,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BEEP BEEP ROADRUNNER TRANSPORTATION,BEEP BEEP ROADRUNNER TRANSPORTATION,,"""BEEP BEEP ROADRUNNER TRANSPORTATION"" Brandon FL scholarship application",Brandon,Hillsborough,991599056,0,0,P20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,COASTAL CRUSADERS FLORIDA INC,COASTAL CRUSADERS FLORIDA INC,,"""COASTAL CRUSADERS FLORIDA INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,991924933,0,0,C32,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,VASH RE INVESTMENTSSARA INC,VASH RE INVESTMENTSSARA INC,,"""VASH RE INVESTMENTSSARA INC"" Sarasota FL scholarship application",Sarasota,Sarasota,991997958,0,0,P30,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,AWAKEN DREAMS FOUNDATION INC,AWAKEN DREAMS FOUNDATION INC,,"""AWAKEN DREAMS FOUNDATION INC"" Clearwater FL scholarship application",Clearwater,Pinellas,992054276,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,MAKE A DIFFERENCE MINISTRIES INC,MAKE A DIFFERENCE MINISTRIES INC,,"""MAKE A DIFFERENCE MINISTRIES INC"" Dunedin FL scholarship application",Dunedin,Pinellas,992365779,0,0,X20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SUPPORTIVE EMPOWERMENT HOUSE,SUPPORTIVE EMPOWERMENT HOUSE,,"""SUPPORTIVE EMPOWERMENT HOUSE"" St Petersburg FL scholarship application",St Petersburg,Pinellas,992478693,0,0,F20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,COMMISSION TABLE,COMMISSION TABLE,,"""COMMISSION TABLE"" Clearwater FL scholarship application",Clearwater,Pinellas,992511331,0,0,T50,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,NATIONAL JROTC LEADERSHIP FOUNDATION INC,NATIONAL JROTC LEADERSHIP FOUNDATION INC,,"""NATIONAL JROTC LEADERSHIP FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,992687879,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,THE TAYLOR KOULOURIS FOUNDATION INC,THE TAYLOR KOULOURIS FOUNDATION INC,,"""THE TAYLOR KOULOURIS FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,992840102,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,BATTISTON LYONGA FOUNDATION,BATTISTON LYONGA FOUNDATION,,"""BATTISTON LYONGA FOUNDATION"" Riverview FL scholarship application",Riverview,Hillsborough,993027176,0,0,T30,,ntee-grantmaker:T30;name:foundation,,,,,,,,,
D,30,LASE INC,LASE INC,,"""LASE INC"" Sun City Center FL scholarship application",Sun City Center,Hillsborough,993099364,0,0,N60,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,BRICKHOUSE FAMILY FOUNDATION INC,BRICKHOUSE FAMILY FOUNDATION INC,,"""BRICKHOUSE FAMILY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,993330606,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,WE CARE-FL CORP,WE CARE-FL CORP,,"""WE CARE-FL CORP"" Palm Harbor FL scholarship application",Palm Harbor,Pinellas,993421510,0,0,D20,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,SCOVILLESTRONG FOUNDATION INC,SCOVILLESTRONG FOUNDATION INC,,"""SCOVILLESTRONG FOUNDATION INC"" Trinity FL scholarship application",Trinity,Pasco,993952040,0,0,T12,,ntee-grantmaker:T12;name:foundation,,,,,,,,,
D,30,CHESTER RED WILSON CHARITABLE FOUNDATION INC,CHESTER RED WILSON CHARITABLE FOUNDATION INC,,"""CHESTER RED WILSON CHARITABLE FOUNDATION INC"" Venice FL scholarship application",Venice,Sarasota,994358262,0,0,T31,,ntee-grantmaker:T31;name:foundation,,,,,,,,,
D,30,LATIN CONNECTZ INC,LATIN CONNECTZ INC,,"""LATIN CONNECTZ INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,994449968,0,0,I21,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,KINGDOM 1ST MINISTRIES INC,KINGDOM 1ST MINISTRIES INC,,"""KINGDOM 1ST MINISTRIES INC"" Clearwater FL scholarship application",Clearwater,Pinellas,994640676,0,0,X12,Y,files-990PF;private-foundation:04,,,,,,,,,
D,30,GLORIAS PLEDGE,GLORIAS PLEDGE,,"""GLORIAS PLEDGE"" Riverview FL scholarship application",Riverview,Hillsborough,994723893,0,0,P20,Y,files-990PF;private-foundation:03,,,,,,,,,
D,25,HILLSBOROUGH CONSORTIUM FOR TECHNOLOGY AND EDUCATION INC,HILLSBOROUGH CONSORTIUM FOR TECHNOLOGY AND EDUCATION INC,,"""HILLSBOROUGH CONSORTIUM FOR TECHNOLOGY AND EDUCATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,311579966,843237,199659,T30,,ntee-grantmaker:T30;name:education,,,,,,,,,
D,23,FOUNDATION FOR DENTAL HEALTH EDUCATION,FOUNDATION FOR DENTAL HEALTH EDUCATION,,"""FOUNDATION FOR DENTAL HEALTH EDUCATION"" Brandon FL scholarship application",Brandon,Hillsborough,363713046,262017,46076,B12,,name:foundation;ntee-education:B12;name:education,,,,,,,,,
D,23,KREWE OF THE KNIGHTS OF SANT YAGO EDUCATION FOUNDATION INC,KREWE OF THE KNIGHTS OF SANT YAGO EDUCATION FOUNDATION INC,,"""KREWE OF THE KNIGHTS OF SANT YAGO EDUCATION FOUNDATION INC"" Oldsmar FL scholarship application",Oldsmar,Pinellas,311467827,259329,359648,B82Z,,name:foundation;ntee-education:B82Z;name:education,,,,,,,,,
